l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, A011, AMK25, 3.57895, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, B546, AMK25, 2.10526, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, G881, AMK25, 61.6316, 51, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, AMK25, 1.05263, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, Cartridge-_25mm_HEI-T_M792_Linked, AMK25, 1.05263, 55, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, A363, AMK25, 1.15789, 36.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, G955, AMK25, 15.9474, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, AMK25, 13.6842, 63, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, MN79, AMK25, 2.36842, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, B567, AMK25, 1.10526, 4.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, G950, AMK25, 3.36842, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, WH51, AMK25, 2.10526, 66.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, K867, AMK25, 1.05263, 40, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, Water_Rigid, AMK25, 208, 33, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, L495, AMK25, 37.7368, 1.35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, A606, AMK25, 1.21053, 36.2, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, CRTG-_762MM_4_BALL_M801TRCR_M62, AMK25, 9.57895, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, L314, AMK25, 15.9474, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, AMK25, 2.26316, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 1, G945, AMK25, 15.9474, 1.6, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 1, RFL_CO_A_128, CH-53K_King_Stallion, 22, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 1, WPNS_CO_328, CH-53K_King_Stallion, 36, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 1, WPNS_CO_128, CH-53K_King_Stallion, 117, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 1, CO_A_5TH_LAR_BN, CH-53K_King_Stallion, 2, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 1, HS_CO_328, CH-53K_King_Stallion, 3, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 1, CO_A_ACV_BN, CH-53K_King_Stallion, 40, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA53, AMK25, 0.947368, 33.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L305, AMK25, 2.94737, 1.46, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L307, AMK25, 5.89474, 2.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, A363, AMK25, 2.84211, 36.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M421, CH-53K_King_Stallion, 4.94737, 65, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, A011, CH-53K_King_Stallion, 17.4211, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, CH-53K_King_Stallion, 10.7368, 63, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G881, CH-53K_King_Stallion, 12.6316, 51, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CA30, CH-53K_King_Stallion, 2.05263, 66, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, MN79, CH-53K_King_Stallion, 0.736842, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, BA14, CH-53K_King_Stallion, 5.94737, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_762MM_4_BALL_M801TRCR_M62, CH-53K_King_Stallion, 1.15789, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B647, CH-53K_King_Stallion, 0.157895, 45, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M670, CH-53K_King_Stallion, 0.105263, 9.8, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA60, CH-53K_King_Stallion, 0.736842, 24.72, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, ML03, CH-53K_King_Stallion, 0.105263, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G950, CH-53K_King_Stallion, 0.368421, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, A606, CH-53K_King_Stallion, 8.78947, 36.2, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G963, CH-53K_King_Stallion, 0.315789, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, CH-53K_King_Stallion, 4.73684, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G982, CH-53K_King_Stallion, 5.89474, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Water_Rigid, CH-53K_King_Stallion, 140, 33, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G940, CH-53K_King_Stallion, 50.1053, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, K867, CH-53K_King_Stallion, 4.94737, 40, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M456, CH-53K_King_Stallion, 0.0526316, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, BA44, CH-53K_King_Stallion, 73.4737, 4.86, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G945, CH-53K_King_Stallion, 5.89474, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L311, CH-53K_King_Stallion, 19.3158, 1.64, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B546, CH-53K_King_Stallion, 0.105263, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Rocket-_298mm_Tactical_Unitary_M31A2_IM_GMLRS, CH-53K_King_Stallion, 0.0526316, 5096, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G955, CH-53K_King_Stallion, 5.89474, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L283, CH-53K_King_Stallion, 0.105263, 8.76, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_556MM_TRCR_M856, CH-53K_King_Stallion, 0.473684, 30, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Cartridge-_25mm_APDS-T_M791_Linked, CH-53K_King_Stallion, 0.105263, 99, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B567, CH-53K_King_Stallion, 6.89474, 4.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, C484, CH-53K_King_Stallion, 17.1579, 12.43, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L312, CH-53K_King_Stallion, 120.211, 1.64, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L495, CH-53K_King_Stallion, 63.9692, 1.35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L314, CH-53K_King_Stallion, 2.94737, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M757, CH-53K_King_Stallion, 4.94737, 0.005, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA03, CH-53K_King_Stallion, 0.368421, 17.9, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, CH-53K_King_Stallion, 0.0526316, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, WH51, CH-53K_King_Stallion, 5.89474, 66.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Cartridge-_25mm_HEI-T_M792_Linked, CH-53K_King_Stallion, 0.947368, 55, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AB57, CH-53K_King_Stallion, 4.73684, 35.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, C871, CH-53K_King_Stallion, 37.1579, 12.3, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M420, CH-53K_King_Stallion, 4.94737, 60, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA04, CH-53K_King_Stallion, 0.105263, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Charge-_Demolition_Block_TNT_1-Pound, CH-53K_King_Stallion, 0.0526316, 71.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G924, CH-53K_King_Stallion, 0.947368, 50, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, WH54, CH-53K_King_Stallion, 5.89474, 61.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L306, CH-53K_King_Stallion, 2.94737, 1.38, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, J007, CH-53K_King_Stallion, 0.263158, 41, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M039, CH-53K_King_Stallion, 4.94737, 50, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Grenade-_66mm_Smoke_Screening-_RP_Veh_Launched_MK1_MOD0, CH-53K_King_Stallion, 11.3158, 17, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G900, CH-53K_King_Stallion, 2.10526, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, MN08, CH-53K_King_Stallion, 0.368421, 0.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B542, CH-53K_King_Stallion, 8.89474, 42, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M131, CH-53K_King_Stallion, 0.105263, 5.54, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Rocket-_298mm_Alternative_Warhead_M30A2_IM_GMLRS, CH-53K_King_Stallion, 6.65513, 5072, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, GG41, CH-53K_King_Stallion, 23.0526, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, MRE, CH-53K_King_Stallion, 475.305, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, JP5, CH-53K_King_Stallion, 12370.7, 6.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA54, CH-53K_King_Stallion, 6.84211, 23.65, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 2, RFL_CO_L_328, CH-53K_King_Stallion, 36.6667, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 2, RFL_CO_I_328, CH-53K_King_Stallion, 36.6667, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 2, RFL_CO_K_328, CH-53K_King_Stallion, 36.6667, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, MRE, CH-53K_King_Stallion, 2456.72, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L305, CH-53K_King_Stallion, 60.1053, 1.46, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L495, CH-53K_King_Stallion, 97.2939, 1.35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G881, CH-53K_King_Stallion, 12.6316, 51, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L314, CH-53K_King_Stallion, 2.94737, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, AA60, CH-53K_King_Stallion, 1.47368, 24.72, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G963, CH-53K_King_Stallion, 0.631579, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, Water_Rigid, CH-53K_King_Stallion, 140, 33, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L306, CH-53K_King_Stallion, 5.89474, 1.38, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, M456, CH-53K_King_Stallion, 4.89474, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, B546, CH-53K_King_Stallion, 0.315789, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, Rocket-_298mm_Tactical_Unitary_M31A2_IM_GMLRS, CH-53K_King_Stallion, 1.73951, 5096, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, AA03, CH-53K_King_Stallion, 16.2632, 17.9, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, CH-53K_King_Stallion, 0.894737, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, B647, CH-53K_King_Stallion, 7.68421, 45, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G950, CH-53K_King_Stallion, 0.368421, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, AA04, CH-53K_King_Stallion, 1.26316, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, Charge-_Demolition_Block_TNT_1-Pound, CH-53K_King_Stallion, 4.89474, 71.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, J007, CH-53K_King_Stallion, 4.21053, 41, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, Grenade-_66mm_Smoke_Screening-_RP_Veh_Launched_MK1_MOD0, CH-53K_King_Stallion, 11.3158, 17, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L283, CH-53K_King_Stallion, 1.26316, 8.76, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 3, ROMEO_BTRY_313, CH-53K_King_Stallion, 8, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 3, COMBAT_ENGR_CO_A_REIN_5TH_CEB, CH-53K_King_Stallion, 132, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, Cartridge-_25mm_APDS-T_M791_Linked, CH-53K_King_Stallion, 0.0526316, 99, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G881, CH-53K_King_Stallion, 63.1579, 51, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, L314, CH-53K_King_Stallion, 57.1579, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, ML03, CH-53K_King_Stallion, 0.0526316, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G945, CH-53K_King_Stallion, 14.7368, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, L307, CH-53K_King_Stallion, 14.7368, 2.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G900, CH-53K_King_Stallion, 21.8421, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, M131, CH-53K_King_Stallion, 4.84211, 5.54, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, MN79, CH-53K_King_Stallion, 9.89474, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, CRTG-_762MM_4_BALL_M801TRCR_M62, CH-53K_King_Stallion, 9.26316, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, M670, CH-53K_King_Stallion, 4.84211, 9.8, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G950, CH-53K_King_Stallion, 1.84211, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G982, CH-53K_King_Stallion, 2.94737, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, Water_Rigid, CH-53K_King_Stallion, 853.913, 33, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, Grenade-_66mm_Smoke_Screening-_RP_Veh_Launched_MK1_MOD0, CH-53K_King_Stallion, 124.474, 17, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G955, CH-53K_King_Stallion, 14.7368, 1.6, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 4, CO_A_5TH_LAR_BN, CH-53K_King_Stallion, 14, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 4, HQTRS_BTRY_313, CH-53K_King_Stallion, 8, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, CRTG-_556MM_TRCR_M856, CH-53K_King_Stallion, 10.3684, 30, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, Cartridge-_25mm_APDS-T_M791_Linked, CH-53K_King_Stallion, 0.789474, 99, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, G982, CH-53K_King_Stallion, 11.7895, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, G924, CH-53K_King_Stallion, 8.73684, 50, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, JP5, CH-53K_King_Stallion, 15504.2, 6.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, CA30, CH-53K_King_Stallion, 17.2632, 66, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, AA60, CH-53K_King_Stallion, 26.0526, 24.72, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, ML03, CH-53K_King_Stallion, 0.0526316, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, G963, CH-53K_King_Stallion, 8.73684, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, L306, CH-53K_King_Stallion, 20.6316, 1.38, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 5, RFL_CO_L_328, CH-53K_King_Stallion, 55, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 5, RFL_CO_I_328, CH-53K_King_Stallion, 55, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 5, RFL_CO_K_328, CH-53K_King_Stallion, 55, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, CH-53K_King_Stallion, 24.1579, 63, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, B546, CH-53K_King_Stallion, 11.4737, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, ML03, CH-53K_King_Stallion, 4.73684, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, Water_Rigid, CH-53K_King_Stallion, 2184.09, 33, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 6, RFL_CO_C_128, CH-53K_King_Stallion, 72, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 6, RFL_CO_B_128, CH-53K_King_Stallion, 72, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, G950, CH-53K_King_Stallion, 12.0526, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, G982, CH-53K_King_Stallion, 8.84211, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, G955, CH-53K_King_Stallion, 42.4211, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, G945, CH-53K_King_Stallion, 42.4211, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, L307, CH-53K_King_Stallion, 42.4211, 2.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, MN08, CH-53K_King_Stallion, 0.157895, 0.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, MRE, CH-53K_King_Stallion, 4162.12, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 9, G881, CH-53K_King_Stallion, 175.947, 51, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 9, WPNS_CO_128, CH-53K_King_Stallion, 29, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 9, TRUCK_CO_A, CH-53K_King_Stallion, 136, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 12, L306, CH-53K_King_Stallion, 20.6316, 1.38, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 12, MN08, CH-53K_King_Stallion, 4.42105, 0.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 12, JP5, CH-53K_King_Stallion, 15899.1, 6.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 12, G982, CH-53K_King_Stallion, 20.6316, 1.69, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 13, RFL_CO_B_128, CH-53K_King_Stallion, 110, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 13, RFL_CO_C_128, CH-53K_King_Stallion, 110, 210, 0
